localminute,grid,solar,solar2,total_consumption,day,month,day_of_week,hour,weekend,c-1,c-2,c-3
2018-08-11 04:00:00,1.8145,-0.0088,0.0,1.8058,11,8,5,4,1.0,1.7935,1.7475,2.1943
2018-08-11 05:00:00,0.9522,-0.0092,0.0,0.943,11,8,5,5,1.0,1.8058,1.7935,1.7475
2018-08-11 06:00:00,0.9282,-0.009,0.0,0.9192,11,8,5,6,1.0,0.943,1.8058,1.7935
2018-08-11 07:00:00,0.4665,0.117,0.0,0.5835,11,8,5,7,1.0,0.9192,0.943,1.8058
2018-08-11 08:00:00,1.6225,0.3285,0.0,1.951,11,8,5,8,1.0,0.5835,0.9192,0.943
2018-08-11 09:00:00,2.284,0.5762,0.0,2.8602,11,8,5,9,1.0,1.951,0.5835,0.9192
2018-08-11 10:00:00,-0.239,1.526,0.0,1.287,11,8,5,10,1.0,2.8602,1.951,0.5835
2018-08-11 11:00:00,1.4815,2.5565,0.0,4.038,11,8,5,11,1.0,1.287,2.8602,1.951
2018-08-11 12:00:00,4.179,2.2795,0.0,6.4585,11,8,5,12,1.0,4.038,1.287,2.8602
2018-08-11 13:00:00,0.8098,3.53,0.0,4.3398,11,8,5,13,1.0,6.4585,4.038,1.287
2018-08-11 14:00:00,2.1045,3.2952,0.0,5.3998,11,8,5,14,1.0,4.3398,6.4585,4.038
2018-08-11 15:00:00,2.549,1.5945,0.0,4.1435,11,8,5,15,1.0,5.3998,4.3398,6.4585
2018-08-11 16:00:00,3.106,1.0423,0.0,4.1482,11,8,5,16,1.0,4.1435,5.3998,4.3398
2018-08-11 17:00:00,5.2902,0.15,0.0,5.4402,11,8,5,17,1.0,4.1482,4.1435,5.3998
2018-08-11 18:00:00,4.4712,0.239,0.0,4.7102,11,8,5,18,1.0,5.4402,4.1482,4.1435
2018-08-11 19:00:00,1.996,0.0912,0.0,2.0872,11,8,5,19,1.0,4.7102,5.4402,4.1482
2018-08-11 20:00:00,1.6555,-0.0182,0.0,1.6373,11,8,5,20,1.0,2.0872,4.7102,5.4402
2018-08-11 21:00:00,1.7632,-0.0095,0.0,1.7538,11,8,5,21,1.0,1.6373,2.0872,4.7102
2018-08-11 22:00:00,1.468,-0.0095,0.0,1.4585,11,8,5,22,1.0,1.7538,1.6373,2.0872
2018-08-11 23:00:00,1.3792,-0.0095,0.0,1.3698,11,8,5,23,1.0,1.4585,1.7538,1.6373
2018-08-12 00:00:00,1.2538,-0.0095,0.0,1.2442,12,8,6,0,1.0,1.3698,1.4585,1.7538
2018-08-12 01:00:00,0.4422,-0.009,0.0,0.4332,12,8,6,1,1.0,1.2442,1.3698,1.4585
2018-08-12 02:00:00,1.2732,-0.0098,0.0,1.2635,12,8,6,2,1.0,0.4332,1.2442,1.3698
2018-08-12 03:00:00,1.3652,-0.0098,0.0,1.3555,12,8,6,3,1.0,1.2635,0.4332,1.2442
2018-08-12 04:00:00,0.4472,-0.009,0.0,0.4382,12,8,6,4,1.0,1.3555,1.2635,0.4332
2018-08-12 05:00:00,1.1892,-0.0088,0.0,1.1805,12,8,6,5,1.0,0.4382,1.3555,1.2635
2018-08-12 06:00:00,1.323,-0.0085,0.0,1.3145,12,8,6,6,1.0,1.1805,0.4382,1.3555
2018-08-12 07:00:00,0.685,0.0702,0.0,0.7552,12,8,6,7,1.0,1.3145,1.1805,0.4382
2018-08-12 08:00:00,0.0862,0.6515,0.0,0.7378,12,8,6,8,1.0,0.7552,1.3145,1.1805
2018-08-12 09:00:00,0.3125,1.2002,0.0,1.5127,12,8,6,9,1.0,0.7378,0.7552,1.3145
2018-08-12 10:00:00,-0.0325,1.6192,0.0,1.5868,12,8,6,10,1.0,1.5127,0.7378,0.7552
2018-08-12 11:00:00,-0.2622,1.8625,0.0,1.6002,12,8,6,11,1.0,1.5868,1.5127,0.7378
2018-08-12 12:00:00,0.0795,1.7945,0.0,1.874,12,8,6,12,1.0,1.6002,1.5868,1.5127
2018-08-12 13:00:00,2.083,1.907,0.0,3.99,12,8,6,13,1.0,1.874,1.6002,1.5868
2018-08-12 14:00:00,3.5222,0.434,0.0,3.9562,12,8,6,14,1.0,3.99,1.874,1.6002
2018-08-12 15:00:00,3.485,0.6278,0.0,4.1128,12,8,6,15,1.0,3.9562,3.99,1.874
2018-08-12 16:00:00,2.915,0.7145,0.0,3.6295,12,8,6,16,1.0,4.1128,3.9562,3.99
2018-08-12 17:00:00,0.5495,1.3732,0.0,1.9228,12,8,6,17,1.0,3.6295,4.1128,3.9562
2018-08-12 18:00:00,2.6345,1.623,0.0,4.2575,12,8,6,18,1.0,1.9228,3.6295,4.1128
2018-08-12 19:00:00,2.7195,0.286,0.0,3.0055,12,8,6,19,1.0,4.2575,1.9228,3.6295
2018-08-12 20:00:00,2.3292,-0.016,0.0,2.3132,12,8,6,20,1.0,3.0055,4.2575,1.9228
2018-08-12 21:00:00,2.098,-0.0095,0.0,2.0885,12,8,6,21,1.0,2.3132,3.0055,4.2575
2018-08-12 22:00:00,1.9248,-0.0095,0.0,1.9152,12,8,6,22,1.0,2.0885,2.3132,3.0055
2018-08-12 23:00:00,1.4515,-0.0092,0.0,1.4422,12,8,6,23,1.0,1.9152,2.0885,2.3132
2018-08-13 00:00:00,1.3625,-0.0095,0.0,1.353,13,8,0,0,0.0,1.4422,1.9152,2.0885
2018-08-13 01:00:00,0.3458,-0.0085,0.0,0.3372,13,8,0,1,0.0,1.353,1.4422,1.9152
2018-08-13 02:00:00,0.3202,-0.0087,0.0,0.3115,13,8,0,2,0.0,0.3372,1.353,1.4422
2018-08-13 03:00:00,0.8685,-0.0087,0.0,0.8598,13,8,0,3,0.0,0.3115,0.3372,1.353
2018-08-13 04:00:00,0.9295,-0.0092,0.0,0.9202,13,8,0,4,0.0,0.8598,0.3115,0.3372
2018-08-13 05:00:00,1.0958,-0.0087,0.0,1.087,13,8,0,5,0.0,0.9202,0.8598,0.3115
2018-08-13 06:00:00,1.3212,-0.0115,0.0,1.3098,13,8,0,6,0.0,1.087,0.9202,0.8598
2018-08-13 07:00:00,1.2598,0.1703,0.0,1.43,13,8,0,7,0.0,1.3098,1.087,0.9202
2018-08-13 08:00:00,1.787,0.7795,0.0,2.5665,13,8,0,8,0.0,1.43,1.3098,1.087
2018-08-13 09:00:00,2.5395,0.8548,0.0,3.3942,13,8,0,9,0.0,2.5665,1.43,1.3098
2018-08-13 10:00:00,2.2505,1.3472,0.0,3.5977,13,8,0,10,0.0,3.3942,2.5665,1.43
2018-08-13 11:00:00,0.8822,2.1215,0.0,3.0038,13,8,0,11,0.0,3.5977,3.3942,2.5665
2018-08-13 12:00:00,1.7115,3.3435,0.0,5.055,13,8,0,12,0.0,3.0038,3.5977,3.3942
2018-08-13 13:00:00,0.4005,3.863,0.0,4.2635,13,8,0,13,0.0,5.055,3.0038,3.5977
2018-08-13 14:00:00,4.54,3.0252,0.0,4.2635,13,8,0,14,0.0,4.2635,5.055,3.0038
2018-08-13 15:00:00,4.724,2.6445,0.0,4.2635,13,8,0,15,0.0,7.5652,4.2635,5.055
2018-08-13 16:00:00,2.5238,3.1452,0.0,5.669,13,8,0,16,0.0,7.3685,7.5652,4.2635
2018-08-13 17:00:00,2.8065,1.698,0.0,4.5045,13,8,0,17,0.0,5.669,7.3685,7.5652
2018-08-13 18:00:00,3.3075,1.6228,0.0,4.9302,13,8,0,18,0.0,4.5045,5.669,7.3685
2018-08-13 19:00:00,2.9203,0.3435,0.0,3.2638,13,8,0,19,0.0,4.9302,4.5045,5.669
2018-08-13 20:00:00,3.6798,-0.0173,0.0,3.6625,13,8,0,20,0.0,3.2638,4.9302,4.5045
2018-08-13 21:00:00,3.525,-0.0102,0.0,3.5148,13,8,0,21,0.0,3.6625,3.2638,4.9302
2018-08-13 22:00:00,3.461,-0.01,0.0,3.451,13,8,0,22,0.0,3.5148,3.6625,3.2638
2018-08-13 23:00:00,2.3288,-0.0098,0.0,2.319,13,8,0,23,0.0,3.451,3.5148,3.6625
2018-08-14 00:00:00,0.6532,-0.0092,0.0,0.644,14,8,1,0,0.0,2.319,3.451,3.5148
2018-08-14 01:00:00,1.2645,-0.009,0.0,1.2555,14,8,1,1,0.0,0.644,2.319,3.451
2018-08-14 02:00:00,1.2903,-0.009,0.0,1.2812,14,8,1,2,0.0,1.2555,0.644,2.319
2018-08-14 03:00:00,1.2652,-0.009,0.0,1.2562,14,8,1,3,0.0,1.2812,1.2555,0.644
2018-08-14 04:00:00,1.3788,-0.009,0.0,1.3698,14,8,1,4,0.0,1.2562,1.2812,1.2555
2018-08-14 05:00:00,1.285,-0.009,0.0,1.276,14,8,1,5,0.0,1.3698,1.2562,1.2812
2018-08-14 06:00:00,1.297,-0.0098,0.0,1.2872,14,8,1,6,0.0,1.276,1.3698,1.2562
2018-08-14 07:00:00,0.751,0.104,0.0,0.855,14,8,1,7,0.0,1.2872,1.276,1.3698
2018-08-14 08:00:00,0.0075,0.5088,0.0,0.5162,14,8,1,8,0.0,0.855,1.2872,1.276
2018-08-14 09:00:00,0.825,1.052,0.0,1.877,14,8,1,9,0.0,0.5162,0.855,1.2872
2018-08-14 10:00:00,1.26,1.4893,0.0,2.7492,14,8,1,10,0.0,1.877,0.5162,0.855
2018-08-14 11:00:00,1.2555,1.9945,0.0,3.25,14,8,1,11,0.0,2.7492,1.877,0.5162
2018-08-14 12:00:00,-1.1095,3.4058,0.0,2.2962,14,8,1,12,0.0,3.25,2.7492,1.877
2018-08-14 13:00:00,-0.5545,3.1195,0.0,2.565,14,8,1,13,0.0,2.2962,3.25,2.7492
2018-08-14 14:00:00,-0.9588,3.6878,0.0,2.729,14,8,1,14,0.0,2.565,2.2962,3.25
2018-08-14 15:00:00,4.016,3.1698,0.0,2.729,14,8,1,15,0.0,2.729,2.565,2.2962
2018-08-14 16:00:00,4.1268,2.64,0.0,6.7668,14,8,1,16,0.0,7.1858,2.729,2.565
2018-08-14 17:00:00,3.7765,1.6138,0.0,5.3902,14,8,1,17,0.0,6.7668,7.1858,2.729
2018-08-14 18:00:00,2.6028,1.1372,0.0,3.74,14,8,1,18,0.0,5.3902,6.7668,7.1858
2018-08-14 19:00:00,3.236,0.516,0.0,3.752,14,8,1,19,0.0,3.74,5.3902,6.7668
2018-08-14 20:00:00,3.6698,-0.0152,0.0,3.6545,14,8,1,20,0.0,3.752,3.74,5.3902
2018-08-14 21:00:00,3.5012,-0.01,0.0,3.4912,14,8,1,21,0.0,3.6545,3.752,3.74
2018-08-14 22:00:00,3.5818,-0.01,0.0,3.5718,14,8,1,22,0.0,3.4912,3.6545,3.752
2018-08-14 23:00:00,3.425,-0.0102,0.0,3.4148,14,8,1,23,0.0,3.5718,3.4912,3.6545
2018-08-15 00:00:00,2.9315,-0.0102,0.0,2.9212,15,8,2,0,0.0,3.4148,3.5718,3.4912
2018-08-15 01:00:00,2.392,-0.0102,0.0,2.3818,15,8,2,1,0.0,2.9212,3.4148,3.5718
2018-08-15 02:00:00,2.208,-0.01,0.0,2.198,15,8,2,2,0.0,2.3818,2.9212,3.4148
2018-08-15 03:00:00,1.6048,-0.0095,0.0,1.5952,15,8,2,3,0.0,2.198,2.3818,2.9212
2018-08-15 04:00:00,0.3668,-0.009,0.0,0.3578,15,8,2,4,0.0,1.5952,2.198,2.3818
2018-08-15 05:00:00,0.592,-0.009,0.0,0.583,15,8,2,5,0.0,0.3578,1.5952,2.198
2018-08-15 06:00:00,0.4802,-0.009,0.0,0.4712,15,8,2,6,0.0,0.583,0.3578,1.5952
2018-08-15 07:00:00,1.0732,0.0815,0.0,1.1548,15,8,2,7,0.0,0.4712,0.583,0.3578
2018-08-15 08:00:00,3.388,0.4035,0.0,3.7915,15,8,2,8,0.0,1.1548,0.4712,0.583
2018-08-15 09:00:00,1.803,0.683,0.0,2.486,15,8,2,9,0.0,3.7915,1.1548,0.4712
2018-08-15 10:00:00,2.3468,1.4642,0.0,3.811,15,8,2,10,0.0,2.486,3.7915,1.1548
2018-08-15 11:00:00,1.0278,2.8035,0.0,3.8312,15,8,2,11,0.0,3.811,2.486,3.7915
2018-08-15 12:00:00,0.1708,3.6242,0.0,3.795,15,8,2,12,0.0,3.8312,3.811,2.486
2018-08-15 13:00:00,-1.616,3.7115,0.0,2.0955,15,8,2,13,0.0,3.795,3.8312,3.811
2018-08-15 14:00:00,0.215,3.9185,0.0,4.1335,15,8,2,14,0.0,2.0955,3.795,3.8312
2018-08-15 15:00:00,0.3592,3.8922,0.0,4.2515,15,8,2,15,0.0,4.1335,2.0955,3.795
2018-08-15 16:00:00,2.0845,3.6168,0.0,5.7012,15,8,2,16,0.0,4.2515,4.1335,2.0955
2018-08-15 17:00:00,2.9555,2.8518,0.0,5.8072,15,8,2,17,0.0,5.7012,4.2515,4.1335
2018-08-15 18:00:00,2.9425,1.4088,0.0,4.3512,15,8,2,18,0.0,5.8072,5.7012,4.2515
2018-08-15 19:00:00,3.407,0.6038,0.0,4.0108,15,8,2,19,0.0,4.3512,5.8072,5.7012
2018-08-15 20:00:00,3.763,-0.011,0.0,3.752,15,8,2,20,0.0,4.0108,4.3512,5.8072
2018-08-15 21:00:00,3.6928,-0.0102,0.0,3.6825,15,8,2,21,0.0,3.752,4.0108,4.3512
2018-08-15 22:00:00,3.6342,-0.0102,0.0,3.624,15,8,2,22,0.0,3.6825,3.752,4.0108
2018-08-15 23:00:00,3.5715,-0.0105,0.0,3.561,15,8,2,23,0.0,3.624,3.6825,3.752
2018-08-16 00:00:00,2.297,-0.0102,0.0,2.2868,16,8,3,0,0.0,3.561,3.624,3.6825
2018-08-16 01:00:00,2.1858,-0.0102,0.0,2.1755,16,8,3,1,0.0,2.2868,3.561,3.624
2018-08-16 02:00:00,2.1605,-0.0102,0.0,2.1502,16,8,3,2,0.0,2.1755,2.2868,3.561
2018-08-16 03:00:00,1.7572,-0.0098,0.0,1.7475,16,8,3,3,0.0,2.1502,2.1755,2.2868
2018-08-16 04:00:00,1.6302,-0.01,0.0,1.6202,16,8,3,4,0.0,1.7475,2.1502,2.1755
2018-08-16 05:00:00,1.3858,-0.0095,0.0,1.3763,16,8,3,5,0.0,1.6202,1.7475,2.1502
2018-08-16 06:00:00,1.63,-0.009,0.0,1.621,16,8,3,6,0.0,1.3763,1.6202,1.7475
2018-08-16 07:00:00,1.9642,0.0817,0.0,2.046,16,8,3,7,0.0,1.621,1.3763,1.6202
2018-08-16 08:00:00,0.4692,0.388,0.0,0.8572,16,8,3,8,0.0,2.046,1.621,1.3763
2018-08-16 09:00:00,4.0792,0.87,0.0,4.9492,16,8,3,9,0.0,0.8572,2.046,1.621
2018-08-16 10:00:00,1.4692,1.5165,0.0,2.9858,16,8,3,10,0.0,4.9492,0.8572,2.046
2018-08-16 11:00:00,4.2298,2.7438,0.0,2.9858,16,8,3,11,0.0,2.9858,4.9492,0.8572
2018-08-16 12:00:00,2.1725,3.156,0.0,5.3285,16,8,3,12,0.0,6.9735,2.9858,4.9492
2018-08-16 13:00:00,0.3495,3.5652,0.0,3.9148,16,8,3,13,0.0,5.3285,6.9735,2.9858
2018-08-16 14:00:00,0.3642,3.417,0.0,3.7812,16,8,3,14,0.0,3.9148,5.3285,6.9735
2018-08-16 15:00:00,-0.06,3.9398,0.0,3.8798,16,8,3,15,0.0,3.7812,3.9148,5.3285
2018-08-16 16:00:00,2.3255,2.5832,0.0,4.9088,16,8,3,16,0.0,3.8798,3.7812,3.9148
2018-08-16 17:00:00,1.6688,2.6318,0.0,4.3005,16,8,3,17,0.0,4.9088,3.8798,3.7812
2018-08-16 18:00:00,5.6557,1.8908,0.0,4.3005,16,8,3,18,0.0,4.3005,4.9088,3.8798
2018-08-16 19:00:00,6.7555,0.5838,0.0,4.3005,16,8,3,19,0.0,7.5465,4.3005,4.9088
2018-08-16 20:00:00,7.121,-0.0125,0.0,4.3005,16,8,3,20,0.0,7.3392,7.5465,4.3005
2018-08-16 21:00:00,4.7768,-0.01,0.0,4.7668,16,8,3,21,0.0,7.1085,7.3392,7.5465
2018-08-16 22:00:00,3.5918,-0.0102,0.0,3.5815,16,8,3,22,0.0,4.7668,7.1085,7.3392
2018-08-16 23:00:00,2.9498,-0.01,0.0,2.9398,16,8,3,23,0.0,3.5815,4.7668,7.1085
2018-08-17 00:00:00,2.3288,-0.0102,0.0,2.3185,17,8,4,0,0.0,2.9398,3.5815,4.7668
2018-08-17 01:00:00,1.6745,-0.0095,0.0,1.665,17,8,4,1,0.0,2.3185,2.9398,3.5815
2018-08-17 02:00:00,3.6778,-0.0095,0.0,3.6682,17,8,4,2,0.0,1.665,2.3185,2.9398
2018-08-17 03:00:00,3.1515,-0.01,0.0,3.1415,17,8,4,3,0.0,3.6682,1.665,2.3185
2018-08-17 04:00:00,0.4385,-0.009,0.0,0.4295,17,8,4,4,0.0,3.1415,3.6682,1.665
2018-08-17 05:00:00,0.9742,-0.0092,0.0,0.965,17,8,4,5,0.0,0.4295,3.1415,3.6682
2018-08-17 06:00:00,1.4918,-0.0112,0.0,1.4805,17,8,4,6,0.0,0.965,0.4295,3.1415
2018-08-17 07:00:00,1.6142,0.0772,0.0,1.6915,17,8,4,7,0.0,1.4805,0.965,0.4295
2018-08-17 08:00:00,2.6532,0.3233,0.0,2.9765,17,8,4,8,0.0,1.6915,1.4805,0.965
2018-08-17 09:00:00,3.1175,0.9058,0.0,4.0232,17,8,4,9,0.0,2.9765,1.6915,1.4805
2018-08-17 10:00:00,0.5982,1.6322,0.0,2.2305,17,8,4,10,0.0,4.0232,2.9765,1.6915
2018-08-17 11:00:00,-1.013,2.6095,0.0,1.5965,17,8,4,11,0.0,2.2305,4.0232,2.9765
2018-08-17 12:00:00,-1.6682,3.4012,0.0,1.733,17,8,4,12,0.0,1.5965,2.2305,4.0232
2018-08-17 13:00:00,-1.452,3.8428,0.0,2.3908,17,8,4,13,0.0,1.733,1.5965,2.2305
2018-08-17 14:00:00,-1.3138,3.9988,0.0,2.685,17,8,4,14,0.0,2.3908,1.733,1.5965
2018-08-17 15:00:00,-0.046,3.9025,0.0,3.8565,17,8,4,15,0.0,2.685,2.3908,1.733
2018-08-17 16:00:00,0.2965,3.5565,0.0,3.853,17,8,4,16,0.0,3.8565,2.685,2.3908
2018-08-17 17:00:00,0.9018,2.912,0.0,3.8138,17,8,4,17,0.0,3.853,3.8565,2.685
2018-08-17 18:00:00,1.9462,1.823,0.0,3.7692,17,8,4,18,0.0,3.8138,3.853,3.8565
2018-08-17 19:00:00,2.9902,0.6888,0.0,3.679,17,8,4,19,0.0,3.7692,3.8138,3.853
2018-08-17 20:00:00,2.921,-0.014,0.0,2.907,17,8,4,20,0.0,3.679,3.7692,3.8138
2018-08-17 21:00:00,4.933,-0.0092,0.0,4.9238,17,8,4,21,0.0,2.907,3.679,3.7692
2018-08-17 22:00:00,6.9965,-0.0092,0.0,4.9238,17,8,4,22,0.0,4.9238,2.907,3.679
2018-08-17 23:00:00,6.915,-0.0095,0.0,4.9238,17,8,4,23,0.0,6.9872,4.9238,2.907
2018-08-18 00:00:00,6.5045,-0.0098,0.0,6.4948,18,8,5,0,1.0,6.9055,6.9872,4.9238
2018-08-18 01:00:00,2.8978,-0.01,0.0,2.8878,18,8,5,1,1.0,6.4948,6.9055,6.9872
2018-08-18 02:00:00,2.317,-0.0095,0.0,2.3075,18,8,5,2,1.0,2.8878,6.4948,6.9055
2018-08-18 03:00:00,1.882,-0.009,0.0,1.873,18,8,5,3,1.0,2.3075,2.8878,6.4948
2018-08-18 04:00:00,1.8168,-0.0095,0.0,1.8072,18,8,5,4,1.0,1.873,2.3075,2.8878
2018-08-18 05:00:00,1.4907,-0.0098,0.0,1.481,18,8,5,5,1.0,1.8072,1.873,2.3075
2018-08-18 06:00:00,1.4805,-0.0098,0.0,1.4708,18,8,5,6,1.0,1.481,1.8072,1.873
2018-08-18 07:00:00,0.9985,0.0992,0.0,1.0978,18,8,5,7,1.0,1.4708,1.481,1.8072
2018-08-18 08:00:00,0.0027,0.37,0.0,0.3727,18,8,5,8,1.0,1.0978,1.4708,1.481
2018-08-18 09:00:00,0.5645,0.9735,0.0,1.538,18,8,5,9,1.0,0.3727,1.0978,1.4708
2018-08-18 10:00:00,0.787,1.5912,0.0,2.3782,18,8,5,10,1.0,1.538,0.3727,1.0978
2018-08-18 11:00:00,4.327,2.4125,0.0,6.7395,18,8,5,11,1.0,2.3782,1.538,0.3727
2018-08-18 12:00:00,0.9272,3.314,0.0,4.2412,18,8,5,12,1.0,6.7395,2.3782,1.538
2018-08-18 13:00:00,1.638,3.4915,0.0,5.1295,18,8,5,13,1.0,4.2412,6.7395,2.3782
2018-08-18 14:00:00,1.6932,3.7968,0.0,5.49,18,8,5,14,1.0,5.1295,4.2412,6.7395
2018-08-18 15:00:00,3.6702,3.8092,0.0,5.49,18,8,5,15,1.0,5.49,5.1295,4.2412
2018-08-18 16:00:00,2.486,3.4698,0.0,5.9558,18,8,5,16,1.0,7.4795,5.49,5.1295
2018-08-18 17:00:00,6.1393,2.8017,0.0,5.9558,18,8,5,17,1.0,5.9558,7.4795,5.49
2018-08-18 18:00:00,6.745,1.8945,0.0,5.9558,18,8,5,18,1.0,8.941,5.9558,7.4795
2018-08-18 19:00:00,4.4195,0.6845,0.0,5.104,18,8,5,19,1.0,8.6395,8.941,5.9558
2018-08-18 20:00:00,3.9065,-0.013,0.0,3.8935,18,8,5,20,1.0,5.104,8.6395,8.941
2018-08-18 21:00:00,3.8835,-0.0105,0.0,3.873,18,8,5,21,1.0,3.8935,5.104,8.6395
2018-08-18 22:00:00,4.8623,-0.0098,0.0,4.8525,18,8,5,22,1.0,3.873,3.8935,5.104
2018-08-18 23:00:00,3.4975,-0.01,0.0,3.4875,18,8,5,23,1.0,4.8525,3.873,3.8935
2018-08-19 00:00:00,3.4288,-0.01,0.0,3.4188,19,8,6,0,1.0,3.4875,4.8525,3.873
2018-08-19 01:00:00,3.601,-0.0095,0.0,3.5915,19,8,6,1,1.0,3.4188,3.4875,4.8525
2018-08-19 02:00:00,1.6495,-0.0092,0.0,1.6402,19,8,6,2,1.0,3.5915,3.4188,3.4875
2018-08-19 03:00:00,1.5858,-0.0095,0.0,1.5763,19,8,6,3,1.0,1.6402,3.5915,3.4188
2018-08-19 04:00:00,1.9948,-0.0098,0.0,1.985,19,8,6,4,1.0,1.5763,1.6402,3.5915
2018-08-19 05:00:00,1.3735,-0.009,0.0,1.3645,19,8,6,5,1.0,1.985,1.5763,1.6402
2018-08-19 06:00:00,1.6642,-0.0105,0.0,1.6538,19,8,6,6,1.0,1.3645,1.985,1.5763
2018-08-19 07:00:00,0.886,0.1225,0.0,1.0085,19,8,6,7,1.0,1.6538,1.3645,1.985
2018-08-19 08:00:00,0.0642,0.568,0.0,0.6322,19,8,6,8,1.0,1.0085,1.6538,1.3645
2018-08-19 09:00:00,0.923,1.0522,0.0,1.9752,19,8,6,9,1.0,0.6322,1.0085,1.6538
2018-08-19 10:00:00,1.3552,1.6602,0.0,3.0155,19,8,6,10,1.0,1.9752,0.6322,1.0085
2018-08-19 11:00:00,2.272,2.5045,0.0,4.7765,19,8,6,11,1.0,3.0155,1.9752,0.6322
2018-08-19 12:00:00,5.378,3.239,0.0,4.7765,19,8,6,12,1.0,4.7765,3.0155,1.9752
2018-08-19 13:00:00,0.8432,3.837,0.0,4.6802,19,8,6,13,1.0,8.617,4.7765,3.0155
2018-08-19 14:00:00,0.0942,4.101,0.0,4.1952,19,8,6,14,1.0,4.6802,8.617,4.7765
2018-08-19 15:00:00,0.3067,3.785,0.0,4.0917,19,8,6,15,1.0,4.1952,4.6802,8.617
2018-08-19 16:00:00,0.6455,3.2218,0.0,3.8672,19,8,6,16,1.0,4.0917,4.1952,4.6802
2018-08-19 17:00:00,1.5445,2.3608,0.0,3.9052,19,8,6,17,1.0,3.8672,4.0917,4.1952
2018-08-19 18:00:00,2.3478,1.5918,0.0,3.9395,19,8,6,18,1.0,3.9052,3.8672,4.0917
2018-08-19 19:00:00,3.491,0.4035,0.0,3.8945,19,8,6,19,1.0,3.9395,3.9052,3.8672
2018-08-19 20:00:00,4.9522,-0.0162,0.0,4.936,19,8,6,20,1.0,3.8945,3.9395,3.9052
2018-08-19 21:00:00,5.8575,-0.0095,0.0,5.848,19,8,6,21,1.0,4.936,3.8945,3.9395
2018-08-19 22:00:00,4.5608,-0.01,0.0,4.5508,19,8,6,22,1.0,5.848,4.936,3.8945
2018-08-19 23:00:00,3.65,-0.01,0.0,3.64,19,8,6,23,1.0,4.5508,5.848,4.936
2018-08-20 00:00:00,3.2248,-0.01,0.0,3.2148,20,8,0,0,0.0,3.64,4.5508,5.848
2018-08-20 01:00:00,2.181,-0.0095,0.0,2.1715,20,8,0,1,0.0,3.2148,3.64,4.5508
2018-08-20 02:00:00,1.9918,-0.0095,0.0,1.9823,20,8,0,2,0.0,2.1715,3.2148,3.64
2018-08-20 03:00:00,2.155,-0.0092,0.0,2.1458,20,8,0,3,0.0,1.9823,2.1715,3.2148
2018-08-20 04:00:00,1.7162,-0.0095,0.0,1.7068,20,8,0,4,0.0,2.1458,1.9823,2.1715
2018-08-20 05:00:00,1.4242,-0.0092,0.0,1.415,20,8,0,5,0.0,1.7068,2.1458,1.9823
2018-08-20 06:00:00,1.4908,-0.0087,0.0,1.482,20,8,0,6,0.0,1.415,1.7068,2.1458
2018-08-20 07:00:00,1.4805,0.0922,0.0,1.5728,20,8,0,7,0.0,1.482,1.415,1.7068
2018-08-20 08:00:00,-0.108,0.3342,0.0,0.2262,20,8,0,8,0.0,1.5728,1.482,1.415
2018-08-20 09:00:00,-0.7443,0.9328,0.0,0.1885,20,8,0,9,0.0,0.2262,1.5728,1.482
2018-08-20 10:00:00,0.1948,1.6338,0.0,1.8285,20,8,0,10,0.0,0.1885,0.2262,1.5728
2018-08-20 11:00:00,-0.9355,2.5675,0.0,1.632,20,8,0,11,0.0,1.8285,0.1885,0.2262
2018-08-20 12:00:00,-0.6562,3.0232,0.0,2.367,20,8,0,12,0.0,1.632,1.8285,0.1885
2018-08-20 13:00:00,-1.119,3.686,0.0,2.567,20,8,0,13,0.0,2.367,1.632,1.8285
2018-08-20 14:00:00,-0.6062,3.8445,0.0,3.2382,20,8,0,14,0.0,2.567,2.367,1.632
2018-08-20 15:00:00,-0.111,3.811,0.0,3.7,20,8,0,15,0.0,3.2382,2.567,2.367
2018-08-20 16:00:00,0.189,3.5085,0.0,3.6975,20,8,0,16,0.0,3.7,3.2382,2.567
2018-08-20 17:00:00,1.71,2.9078,0.0,4.6178,20,8,0,17,0.0,3.6975,3.7,3.2382
2018-08-20 18:00:00,6.3558,0.934,0.0,4.6178,20,8,0,18,0.0,4.6178,3.6975,3.7
2018-08-20 19:00:00,7.186,0.0578,0.0,4.6178,20,8,0,19,0.0,7.2898,4.6178,3.6975
2018-08-20 20:00:00,7.113,-0.0158,0.0,4.6178,20,8,0,20,0.0,7.2438,7.2898,4.6178
2018-08-20 21:00:00,5.1892,-0.01,0.0,5.1793,20,8,0,21,0.0,7.0972,7.2438,7.2898
2018-08-20 22:00:00,3.5235,-0.0102,0.0,3.5132,20,8,0,22,0.0,5.1793,7.0972,7.2438
2018-08-20 23:00:00,3.6195,-0.0105,0.0,3.609,20,8,0,23,0.0,3.5132,5.1793,7.0972
2018-08-21 00:00:00,3.1965,-0.0105,0.0,3.186,21,8,1,0,0.0,3.609,3.5132,5.1793
2018-08-21 01:00:00,2.6325,-0.0105,0.0,2.622,21,8,1,1,0.0,3.186,3.609,3.5132
2018-08-21 02:00:00,2.263,-0.01,0.0,2.253,21,8,1,2,0.0,2.622,3.186,3.609
2018-08-21 03:00:00,1.9312,-0.01,0.0,1.9212,21,8,1,3,0.0,2.253,2.622,3.186
